benchmark_id,name,source_url,public_flag,detail_public_flag,is_top,hot,support_online_eval,certificate_level_id,certificate_level,card_description_cn,card_description_en,card_tags,basic_tags,dimensions,topic_tags,creator_uid,creator_name,github_url,paper_url,official_website_url,leaderboard_url,view_count,created_at,updated_at,review_success_date,detail_title,detail_description_cn,detail_description_en,detail_download_urls,detail_leaderboard_present,detail_eval_file_present
1735,WorldScore,https://hub.opencompass.org.cn/dataset-detail/WorldScore,1,1,False,False,False,0,未录入,WorldScore基准测试，这是首个用于世界生成的统一基准测试。,WorldScore benchmark is the first unified benchmark for world generation.,多模态模型 | VLM | 视觉生成 | Visual Generation | 不支持 | Unsupported,视频生成,创作 | Creation | 其他 | Other,,4006165,opencompass,https://github.com/haoyi-duan/WorldScore,https://arxiv.org/abs/2504.00983,https://haoyi-duan.github.io/WorldScore/,False,112,2025-04-11,2025-04-11,2025-04-11 17:14:14,WorldScore,WorldScore基准测试，这是首个用于世界生成的统一基准测试。,WorldScore benchmark is the first unified benchmark for world generation.,https://huggingface.co/datasets/Howieeeee/WorldScore,False,False
1738,RUListening,https://hub.opencompass.org.cn/dataset-detail/RUListening,1,1,False,False,False,0,未录入,RUListening：通过聆听的稳健理解，这是一个用于评估多模态感知的自动问答生成框架。,"RUListening: Robust Understanding through Listening, an automated QA generation framework for evaluating multimodal perception.",多模态模型 | VLM | 音频理解 | Audio Understanding | 不支持 | Unsupported,Multimodal,理解 | Understanding,,4006165,opencompass,,https://arxiv.org/abs/2504.00369,,False,72,2025-04-11,2025-04-11,2025-04-11 17:15:12,RUListening,RUListening：通过聆听的稳健理解，这是一个用于评估多模态感知的自动问答生成框架。,"RUListening: Robust Understanding through Listening, an automated QA generation framework for evaluating multimodal perception.",https://huggingface.co/datasets/yongyizang/RUListening,False,False
1748,VisualPuzzles,https://hub.opencompass.org.cn/dataset-detail/VisualPuzzles,1,1,False,False,False,0,未录入,"LLM 能考公务员吗？我们做了个测试…

近年来，大模型（LLM）的能力突飞猛进，似乎“越来越聪明”了。但有一个关键问题仍然摆在眼前：
🤔 它们真的会“推理”吗？

🚀 我们设计了一个名为 VisualPuzzles 🧩 的全新数据集，专门用来回答这个问题：
脱离专业知识的支持，大模型能靠逻辑本身解题吗？
我们从多个来源精心挑选或改编了 1168 道图文逻辑题，其中一个重要来源便是中国国家公务员考试行测中的逻辑推理题（没错，真·考公难度）🎯","VisualPuzzles is a benchmark that targets visual reasoning while deliberately minimizing reliance on specialized knowledge. VisualPuzzles consists of 1168 diverse questions spanning five categories: algorithmic, analogical, deductive, inductive, and spatial reasoning. ",多模态模型 | VLM | 逻辑推理 | Reasoning | 不支持 | Unsupported,,强推理 | Strong Reasoning | 多模态 | Multimodal | 推理 | Reasoning,,53009543,,https://github.com/neulab/VisualPuzzles,https://arxiv.org/abs/2504.10342,https://neulab.github.io/VisualPuzzles/,False,253,2025-04-17,2025-04-18,2025-04-18 17:11:40,VisualPuzzles,"LLM 能考公务员吗？我们做了个测试…

近年来，大模型（LLM）的能力突飞猛进，似乎“越来越聪明”了。但有一个关键问题仍然摆在眼前：
🤔 它们真的会“推理”吗？

🚀 我们设计了一个名为 VisualPuzzles 🧩 的全新数据集，专门用来回答这个问题：
脱离专业知识的支持，大模型能靠逻辑本身解题吗？
我们从多个来源精心挑选或改编了 1168 道图文逻辑题，其中一个重要来源便是中国国家公务员考试行测中的逻辑推理题（没错，真·考公难度）🎯","VisualPuzzles is a benchmark that targets visual reasoning while deliberately minimizing reliance on specialized knowledge. VisualPuzzles consists of 1168 diverse questions spanning five categories: algorithmic, analogical, deductive, inductive, and spatial reasoning. ",,False,False
1777,ColorBench,https://hub.opencompass.org.cn/dataset-detail/ColorBench,1,1,False,False,False,0,未录入,ColorBench，这是一个创新且精心设计的基准测试，旨在评估VLMs在颜色理解方面的能力，包括颜色感知、推理和鲁棒性。,"ColorBench, an innovative benchmark meticulously crafted to assess the capabilities of VLMs in color understanding, including color perception, reasoning, and robustness. ",多模态模型 | VLM | 跨模态推理 | Cross-modal Reasoning | 不支持 | Unsupported,Multimodal,多模态 | Multimodal,,4006165,opencompass,https://github.com/tianyi-lab/ColorBench,https://arxiv.org/abs/2504.10514,,False,61,2025-04-25,2025-04-25,2025-04-25 17:00:41,ColorBench,ColorBench，这是一个创新且精心设计的基准测试，旨在评估VLMs在颜色理解方面的能力，包括颜色感知、推理和鲁棒性。,"ColorBench, an innovative benchmark meticulously crafted to assess the capabilities of VLMs in color understanding, including color perception, reasoning, and robustness. ",https://huggingface.co/datasets/umd-zhou-lab/ColorBench,False,False
1779,MLRC-Bench,https://hub.opencompass.org.cn/dataset-detail/MLRC-Bench,1,1,False,False,False,0,未录入, MLRC-Bench旨在量化大模型代理如何有效地应对具有挑战性的机器学习 （ML） 研究竞赛。,"MLRC-Bench, a benchmark designed to quantify how effectively language agents can tackle challenging Machine Learning (ML) Research Competitions. ",智能体 | Agent | 任务执行 | Task Execution | 不支持 | Unsupported,,智能体 | Agent,,4006165,opencompass,https://github.com/yunx-z/MLRC-Bench,https://arxiv.org/abs/2504.09702,,False,59,2025-04-25,2025-04-25,2025-04-25 17:00:47,MLRC-Bench, MLRC-Bench旨在量化大模型代理如何有效地应对具有挑战性的机器学习 （ML） 研究竞赛。,"MLRC-Bench, a benchmark designed to quantify how effectively language agents can tackle challenging Machine Learning (ML) Research Competitions. ",https://github.com/yunx-z/MLRC-Bench,False,False
1781,MIEB,https://hub.opencompass.org.cn/dataset-detail/MIEB,1,1,False,False,False,0,未录入,MIEB用于评估图像和图像文本嵌入模型在迄今为止最广泛的范围内的性能。,Massive Image Embedding Benchmark (MIEB) is to evaluate the performance of image and image-text embedding models across the broadest spectrum to date. ,多模态模型 | VLM | 检索能力 | Retrieval | 图像理解 | Image Understanding | 不支持 | Unsupported,Multimodal,多模态 | Multimodal,,4006165,opencompass,https://github.com/embeddings-benchmark/mteb,https://arxiv.org/abs/2504.10471,,False,84,2025-04-25,2025-04-25,2025-04-25 17:00:52,MIEB,MIEB用于评估图像和图像文本嵌入模型在迄今为止最广泛的范围内的性能。,Massive Image Embedding Benchmark (MIEB) is to evaluate the performance of image and image-text embedding models across the broadest spectrum to date. ,https://github.com/embeddings-benchmark/mteb,False,False
1851,MMLongBench,https://hub.opencompass.org.cn/dataset-detail/MMLongBench,1,1,False,False,False,0,未录入,MMLongBench 是一个针对长上下文视觉-语言模型的基准，覆盖多种任务、图像类型和输入长度。评测结果表明，单一任务的表现不足以衡量模型的整体长上下文能力。,"MMLongBench is a benchmark that evaluates long-context vision-language models across various tasks, image types, and input lengths, revealing that single-task performance is insufficient for gauging overall vision-language long-context capability.",多模态模型 | VLM | 知识储备 | Knowledge | 长上下文 | Long Context | 不支持 | Unsupported,multimodal | Long-Context | Vision-Language,多模态 | Multimodal | 知识 | Knowledge | 长文本 | Long-Context,,43305250,,https://github.com/EdinburghNLP/MMLongBench,https://arxiv.org/abs/2505.10610,https://zhaowei-wang-nlp.github.io/MMLongBench-page/,False,74,2025-05-27,2025-06-24,2025-06-24 18:08:10,MMLongBench,MMLongBench 是一个针对长上下文视觉-语言模型的基准，覆盖多种任务、图像类型和输入长度。评测结果表明，单一任务的表现不足以衡量模型的整体长上下文能力。,"MMLongBench is a benchmark that evaluates long-context vision-language models across various tasks, image types, and input lengths, revealing that single-task performance is insufficient for gauging overall vision-language long-context capability.",,False,False
1875,VIBE,https://hub.opencompass.org.cn/dataset-detail/VIBE,1,1,False,False,False,0,未录入,SVRPBench是一个针对随机车辆路径问题（SVRP）的开放且可扩展的基准测试平台。它包含500多个实例，涵盖小到大规模（10-1000个客户），旨在评估算法在具有不确定性和操作约束的现实城市物流条件下的表现。,"SVRPBench is an open and extensible benchmark for the Stochastic Vehicle Routing Problem (SVRP). It includes 500+ instances spanning small to large scales (10–1000 customers), designed to evaluate algorithms under realistic urban logistics conditions with uncertainty and operational constraints.",多模态模型 | VLM | 跨模态推理 | Cross-modal Reasoning | 不支持 | Unsupported,,其他 | Other,,4006165,opencompass,https://github.com/yehias21/vrp-benchmarks,https://arxiv.org/pdf/2505.21887,,False,46,2025-06-03,2025-06-03,2025-06-03 20:02:21,VIBE,SVRPBench是一个针对随机车辆路径问题（SVRP）的开放且可扩展的基准测试平台。它包含500多个实例，涵盖小到大规模（10-1000个客户），旨在评估算法在具有不确定性和操作约束的现实城市物流条件下的表现。,"SVRPBench is an open and extensible benchmark for the Stochastic Vehicle Routing Problem (SVRP). It includes 500+ instances spanning small to large scales (10–1000 customers), designed to evaluate algorithms under realistic urban logistics conditions with uncertainty and operational constraints.",,False,False
1876,Aneumo,https://hub.opencompass.org.cn/dataset-detail/Aneumo,1,1,False,False,False,0,未录入,"Based on 427 real aneurysm geometries, we synthesized 10,660 3D shapes via controlled deformation to simulate aneurysm evolution. CFD computations were performed on each shape under eight steady-state mass flow conditions, generating a total of 85,280 blood flow dynamics data covering key parameters","Based on 427 real aneurysm geometries, we synthesized 10,660 3D shapes via controlled deformation to simulate aneurysm evolution. CFD computations were performed on each shape under eight steady-state mass flow conditions, generating a total of 85,280 blood flow dynamics data covering key parameters",科学智能 | AI for Science | 跨模态推理 | Cross-modal Reasoning | 科学推理 | Scientific Reasoning | 不支持 | Unsupported,Medical Imagery | Aneurysm | Computational Fluid Dynamics,多模态 | Multimodal,,52305425,,https://github.com/Xigui-Li/Aneumo,https://arxiv.org/pdf/2505.14717,,False,46,2025-06-03,2025-06-03,2025-06-03 19:48:15,Aneumo,"Based on 427 real aneurysm geometries, we synthesized 10,660 3D shapes via controlled deformation to simulate aneurysm evolution. CFD computations were performed on each shape under eight steady-state mass flow conditions, generating a total of 85,280 blood flow dynamics data covering key parameters","Based on 427 real aneurysm geometries, we synthesized 10,660 3D shapes via controlled deformation to simulate aneurysm evolution. CFD computations were performed on each shape under eight steady-state mass flow conditions, generating a total of 85,280 blood flow dynamics data covering key parameters",,False,False
1892,ER-Reason,https://hub.opencompass.org.cn/dataset-detail/ER-Reason,1,1,False,False,False,0,未录入,ER-Reason 是一个大规模基准套件，用于评估大语言模型（LLMs）在急诊室（ER）中的临床推理能力。急诊室是一个高风险环境，临床医生需要快速做出关乎生命的关键决策。,"ER-Reason is a large-scale benchmark suite for evaluating the clinical reasoning capabilities of large language models (LLMs) in the emergency room (ER) — a high-stakes environment where clinicians make rapid, life-critical decisions.",科学智能 | AI for Science | 逻辑推理 | Reasoning | 科学推理 | Scientific Reasoning | 不支持 | Unsupported,Medical,推理 | Reasoning,,4006165,opencompass,https://github.com/AlaaLab/ER-Reason,https://arxiv.org/pdf/2505.22919,,False,50,2025-06-04,2025-06-05,2025-06-05 10:00:58,ER-Reason,ER-Reason 是一个大规模基准套件，用于评估大语言模型（LLMs）在急诊室（ER）中的临床推理能力。急诊室是一个高风险环境，临床医生需要快速做出关乎生命的关键决策。,"ER-Reason is a large-scale benchmark suite for evaluating the clinical reasoning capabilities of large language models (LLMs) in the emergency room (ER) — a high-stakes environment where clinicians make rapid, life-critical decisions.",,False,False
